,0
823,"spam ../data/inmail.824
"
824,"ham ../data/inmail.825
"
825,"ham ../data/inmail.826
"
826,"ham ../data/inmail.827
"
827,"spam ../data/inmail.828
"
828,"spam ../data/inmail.829
"
829,"spam ../data/inmail.830
"
830,"spam ../data/inmail.831
"
831,"spam ../data/inmail.832
"
832,"spam ../data/inmail.833
"
833,"spam ../data/inmail.834
"
834,"ham ../data/inmail.835
"
835,"ham ../data/inmail.836
"
836,"spam ../data/inmail.837
"
837,"spam ../data/inmail.838
"
838,"ham ../data/inmail.839
"
839,"spam ../data/inmail.840
"
840,"spam ../data/inmail.841
"
841,"ham ../data/inmail.842
"
842,"spam ../data/inmail.843
"
843,"ham ../data/inmail.844
"
844,"spam ../data/inmail.845
"
845,"spam ../data/inmail.846
"
846,"spam ../data/inmail.847
"
847,"ham ../data/inmail.848
"
848,"spam ../data/inmail.849
"
849,"ham ../data/inmail.850
"
850,"spam ../data/inmail.851
"
851,"ham ../data/inmail.852
"
852,"ham ../data/inmail.853
"
853,"spam ../data/inmail.854
"
854,"spam ../data/inmail.855
"
855,"spam ../data/inmail.856
"
856,"spam ../data/inmail.857
"
857,"spam ../data/inmail.858
"
858,"spam ../data/inmail.859
"
859,"spam ../data/inmail.860
"
860,"spam ../data/inmail.861
"
861,"spam ../data/inmail.862
"
862,"ham ../data/inmail.863
"
863,"ham ../data/inmail.864
"
864,"spam ../data/inmail.865
"
865,"spam ../data/inmail.866
"
866,"spam ../data/inmail.867
"
867,"spam ../data/inmail.868
"
868,"spam ../data/inmail.869
"
869,"spam ../data/inmail.870
"
870,"spam ../data/inmail.871
"
871,"spam ../data/inmail.872
"
872,"spam ../data/inmail.873
"
873,"ham ../data/inmail.874
"
874,"spam ../data/inmail.875
"
875,"spam ../data/inmail.876
"
876,"ham ../data/inmail.877
"
877,"spam ../data/inmail.878
"
878,"spam ../data/inmail.879
"
879,"ham ../data/inmail.880
"
880,"ham ../data/inmail.881
"
881,"spam ../data/inmail.882
"
882,"spam ../data/inmail.883
"
883,"spam ../data/inmail.884
"
884,"spam ../data/inmail.885
"
885,"ham ../data/inmail.886
"
886,"spam ../data/inmail.887
"
887,"spam ../data/inmail.888
"
888,"spam ../data/inmail.889
"
889,"ham ../data/inmail.890
"
890,"spam ../data/inmail.891
"
891,"spam ../data/inmail.892
"
892,"spam ../data/inmail.893
"
893,"ham ../data/inmail.894
"
894,"spam ../data/inmail.895
"
895,"spam ../data/inmail.896
"
896,"ham ../data/inmail.897
"
897,"ham ../data/inmail.898
"
898,"spam ../data/inmail.899
"
899,"spam ../data/inmail.900
"
900,"spam ../data/inmail.901
"
901,"spam ../data/inmail.902
"
902,"ham ../data/inmail.903
"
903,"spam ../data/inmail.904
"
904,"spam ../data/inmail.905
"
905,"spam ../data/inmail.906
"
906,"spam ../data/inmail.907
"
907,"ham ../data/inmail.908
"
908,"spam ../data/inmail.909
"
909,"spam ../data/inmail.910
"
910,"spam ../data/inmail.911
"
911,"spam ../data/inmail.912
"
912,"ham ../data/inmail.913
"
913,"spam ../data/inmail.914
"
914,"ham ../data/inmail.915
"
915,"spam ../data/inmail.916
"
916,"spam ../data/inmail.917
"
917,"ham ../data/inmail.918
"
918,"spam ../data/inmail.919
"
919,"ham ../data/inmail.920
"
920,"spam ../data/inmail.921
"
921,"spam ../data/inmail.922
"
922,"ham ../data/inmail.923
"
923,"spam ../data/inmail.924
"
924,"spam ../data/inmail.925
"
925,"ham ../data/inmail.926
"
926,"spam ../data/inmail.927
"
927,"spam ../data/inmail.928
"
928,"ham ../data/inmail.929
"
929,"spam ../data/inmail.930
"
930,"spam ../data/inmail.931
"
931,"ham ../data/inmail.932
"
932,"ham ../data/inmail.933
"
933,"ham ../data/inmail.934
"
934,"spam ../data/inmail.935
"
935,"spam ../data/inmail.936
"
936,"ham ../data/inmail.937
"
937,"spam ../data/inmail.938
"
938,"ham ../data/inmail.939
"
939,"ham ../data/inmail.940
"
940,"spam ../data/inmail.941
"
941,"spam ../data/inmail.942
"
942,"spam ../data/inmail.943
"
943,"spam ../data/inmail.944
"
944,"spam ../data/inmail.945
"
945,"ham ../data/inmail.946
"
946,"ham ../data/inmail.947
"
947,"ham ../data/inmail.948
"
948,"ham ../data/inmail.949
"
949,"spam ../data/inmail.950
"
950,"spam ../data/inmail.951
"
951,"ham ../data/inmail.952
"
952,"spam ../data/inmail.953
"
953,"spam ../data/inmail.954
"
954,"spam ../data/inmail.955
"
955,"spam ../data/inmail.956
"
956,"ham ../data/inmail.957
"
957,"spam ../data/inmail.958
"
958,"spam ../data/inmail.959
"
959,"spam ../data/inmail.960
"
960,"spam ../data/inmail.961
"
961,"spam ../data/inmail.962
"
962,"spam ../data/inmail.963
"
963,"ham ../data/inmail.964
"
964,"spam ../data/inmail.965
"
965,"spam ../data/inmail.966
"
966,"spam ../data/inmail.967
"
967,"ham ../data/inmail.968
"
968,"ham ../data/inmail.969
"
969,"spam ../data/inmail.970
"
970,"ham ../data/inmail.971
"
971,"spam ../data/inmail.972
"
972,"spam ../data/inmail.973
"
973,"ham ../data/inmail.974
"
974,"spam ../data/inmail.975
"
975,"spam ../data/inmail.976
"
976,"spam ../data/inmail.977
"
977,"spam ../data/inmail.978
"
978,"spam ../data/inmail.979
"
979,"spam ../data/inmail.980
"
980,"spam ../data/inmail.981
"
981,"spam ../data/inmail.982
"
982,"spam ../data/inmail.983
"
983,"spam ../data/inmail.984
"
984,"ham ../data/inmail.985
"
985,"spam ../data/inmail.986
"
986,"spam ../data/inmail.987
"
987,"spam ../data/inmail.988
"
988,"spam ../data/inmail.989
"
989,"spam ../data/inmail.990
"
990,"spam ../data/inmail.991
"
991,"ham ../data/inmail.992
"
992,"ham ../data/inmail.993
"
993,"spam ../data/inmail.994
"
994,"spam ../data/inmail.995
"
995,"spam ../data/inmail.996
"
996,"spam ../data/inmail.997
"
997,"spam ../data/inmail.998
"
998,"ham ../data/inmail.999
"
999,"ham ../data/inmail.1000
"
1000,"spam ../data/inmail.1001
"
1001,"ham ../data/inmail.1002
"
1002,"ham ../data/inmail.1003
"
1003,"spam ../data/inmail.1004
"
1004,"spam ../data/inmail.1005
"
1005,"ham ../data/inmail.1006
"
1006,"spam ../data/inmail.1007
"
1007,"spam ../data/inmail.1008
"
1008,"spam ../data/inmail.1009
"
1009,"spam ../data/inmail.1010
"
1010,"ham ../data/inmail.1011
"
1011,"spam ../data/inmail.1012
"
1012,"ham ../data/inmail.1013
"
1013,"spam ../data/inmail.1014
"
1014,"spam ../data/inmail.1015
"
1015,"ham ../data/inmail.1016
"
1016,"ham ../data/inmail.1017
"
1017,"ham ../data/inmail.1018
"
1018,"ham ../data/inmail.1019
"
1019,"spam ../data/inmail.1020
"
1020,"spam ../data/inmail.1021
"
1021,"ham ../data/inmail.1022
"
1022,"ham ../data/inmail.1023
"
1023,"ham ../data/inmail.1024
"
1024,"spam ../data/inmail.1025
"
1025,"ham ../data/inmail.1026
"
1026,"spam ../data/inmail.1027
"
1027,"spam ../data/inmail.1028
"
1028,"ham ../data/inmail.1029
"
1029,"spam ../data/inmail.1030
"
1030,"ham ../data/inmail.1031
"
1031,"spam ../data/inmail.1032
"
1032,"spam ../data/inmail.1033
"
1033,"spam ../data/inmail.1034
"
1034,"spam ../data/inmail.1035
"
1035,"spam ../data/inmail.1036
"
1036,"spam ../data/inmail.1037
"
1037,"spam ../data/inmail.1038
"
1038,"ham ../data/inmail.1039
"
1039,"spam ../data/inmail.1040
"
1040,"spam ../data/inmail.1041
"
1041,"ham ../data/inmail.1042
"
1042,"ham ../data/inmail.1043
"
1043,"ham ../data/inmail.1044
"
1044,"spam ../data/inmail.1045
"
1045,"spam ../data/inmail.1046
"
1046,"spam ../data/inmail.1047
"
1047,"spam ../data/inmail.1048
"
1048,"ham ../data/inmail.1049
"
1049,"spam ../data/inmail.1050
"
1050,"spam ../data/inmail.1051
"
1051,"spam ../data/inmail.1052
"
1052,"spam ../data/inmail.1053
"
1053,"spam ../data/inmail.1054
"
1054,"spam ../data/inmail.1055
"
1055,"ham ../data/inmail.1056
"
1056,"spam ../data/inmail.1057
"
1057,"spam ../data/inmail.1058
"
1058,"spam ../data/inmail.1059
"
1059,"spam ../data/inmail.1060
"
1060,"spam ../data/inmail.1061
"
1061,"spam ../data/inmail.1062
"
1062,"spam ../data/inmail.1063
"
1063,"spam ../data/inmail.1064
"
1064,"ham ../data/inmail.1065
"
1065,"spam ../data/inmail.1066
"
1066,"ham ../data/inmail.1067
"
1067,"spam ../data/inmail.1068
"
1068,"ham ../data/inmail.1069
"
1069,"spam ../data/inmail.1070
"
1070,"spam ../data/inmail.1071
"
1071,"spam ../data/inmail.1072
"
1072,"ham ../data/inmail.1073
"
1073,"spam ../data/inmail.1074
"
1074,"ham ../data/inmail.1075
"
1075,"spam ../data/inmail.1076
"
1076,"spam ../data/inmail.1077
"
1077,"ham ../data/inmail.1078
"
1078,"spam ../data/inmail.1079
"
1079,"spam ../data/inmail.1080
"
1080,"spam ../data/inmail.1081
"
1081,"spam ../data/inmail.1082
"
1082,"spam ../data/inmail.1083
"
1083,"spam ../data/inmail.1084
"
1084,"spam ../data/inmail.1085
"
1085,"spam ../data/inmail.1086
"
1086,"ham ../data/inmail.1087
"
1087,"ham ../data/inmail.1088
"
1088,"spam ../data/inmail.1089
"
1089,"spam ../data/inmail.1090
"
1090,"spam ../data/inmail.1091
"
1091,"spam ../data/inmail.1092
"
1092,"spam ../data/inmail.1093
"
1093,"ham ../data/inmail.1094
"
1094,"ham ../data/inmail.1095
"
1095,"ham ../data/inmail.1096
"
1096,"ham ../data/inmail.1097
"
1097,"spam ../data/inmail.1098
"
1098,"spam ../data/inmail.1099
"
1099,"spam ../data/inmail.1100
"
1100,"ham ../data/inmail.1101
"
1101,"spam ../data/inmail.1102
"
1102,"spam ../data/inmail.1103
"
1103,"spam ../data/inmail.1104
"
1104,"spam ../data/inmail.1105
"
1105,"spam ../data/inmail.1106
"
1106,"ham ../data/inmail.1107
"
1107,"ham ../data/inmail.1108
"
1108,"spam ../data/inmail.1109
"
1109,"ham ../data/inmail.1110
"
1110,"spam ../data/inmail.1111
"
1111,"spam ../data/inmail.1112
"
1112,"spam ../data/inmail.1113
"
1113,"spam ../data/inmail.1114
"
1114,"spam ../data/inmail.1115
"
1115,"spam ../data/inmail.1116
"
1116,"spam ../data/inmail.1117
"
1117,"spam ../data/inmail.1118
"
1118,"spam ../data/inmail.1119
"
1119,"ham ../data/inmail.1120
"
1120,"ham ../data/inmail.1121
"
1121,"ham ../data/inmail.1122
"
1122,"ham ../data/inmail.1123
"
1123,"spam ../data/inmail.1124
"
1124,"spam ../data/inmail.1125
"
1125,"spam ../data/inmail.1126
"
1126,"ham ../data/inmail.1127
"
1127,"spam ../data/inmail.1128
"
1128,"ham ../data/inmail.1129
"
1129,"ham ../data/inmail.1130
"
1130,"spam ../data/inmail.1131
"
1131,"spam ../data/inmail.1132
"
1132,"spam ../data/inmail.1133
"
1133,"ham ../data/inmail.1134
"
1134,"spam ../data/inmail.1135
"
1135,"spam ../data/inmail.1136
"
1136,"spam ../data/inmail.1137
"
1137,"ham ../data/inmail.1138
"
1138,"spam ../data/inmail.1139
"
1139,"ham ../data/inmail.1140
"
1140,"spam ../data/inmail.1141
"
1141,"spam ../data/inmail.1142
"
1142,"spam ../data/inmail.1143
"
1143,"spam ../data/inmail.1144
"
1144,"spam ../data/inmail.1145
"
1145,"spam ../data/inmail.1146
"
1146,"spam ../data/inmail.1147
"
1147,"spam ../data/inmail.1148
"
1148,"spam ../data/inmail.1149
"
1149,"spam ../data/inmail.1150
"
1150,"ham ../data/inmail.1151
"
1151,"spam ../data/inmail.1152
"
1152,"spam ../data/inmail.1153
"
1153,"spam ../data/inmail.1154
"
1154,"spam ../data/inmail.1155
"
1155,"spam ../data/inmail.1156
"
1156,"spam ../data/inmail.1157
"
1157,"ham ../data/inmail.1158
"
1158,"ham ../data/inmail.1159
"
1159,"spam ../data/inmail.1160
"
1160,"spam ../data/inmail.1161
"
1161,"spam ../data/inmail.1162
"
1162,"spam ../data/inmail.1163
"
1163,"spam ../data/inmail.1164
"
1164,"spam ../data/inmail.1165
"
1165,"spam ../data/inmail.1166
"
1166,"spam ../data/inmail.1167
"
1167,"spam ../data/inmail.1168
"
1168,"spam ../data/inmail.1169
"
1169,"spam ../data/inmail.1170
"
1170,"spam ../data/inmail.1171
"
1171,"spam ../data/inmail.1172
"
1172,"spam ../data/inmail.1173
"
1173,"spam ../data/inmail.1174
"
1174,"ham ../data/inmail.1175
"
1175,"spam ../data/inmail.1176
"
1176,"spam ../data/inmail.1177
"
1177,"spam ../data/inmail.1178
"
1178,"ham ../data/inmail.1179
"
1179,"ham ../data/inmail.1180
"
1180,"spam ../data/inmail.1181
"
1181,"spam ../data/inmail.1182
"
1182,"spam ../data/inmail.1183
"
1183,"spam ../data/inmail.1184
"
1184,"ham ../data/inmail.1185
"
1185,"spam ../data/inmail.1186
"
1186,"spam ../data/inmail.1187
"
1187,"ham ../data/inmail.1188
"
1188,"spam ../data/inmail.1189
"
1189,"spam ../data/inmail.1190
"
1190,"spam ../data/inmail.1191
"
1191,"spam ../data/inmail.1192
"
1192,"spam ../data/inmail.1193
"
1193,"spam ../data/inmail.1194
"
1194,"spam ../data/inmail.1195
"
1195,"spam ../data/inmail.1196
"
1196,"ham ../data/inmail.1197
"
1197,"ham ../data/inmail.1198
"
1198,"spam ../data/inmail.1199
"
1199,"ham ../data/inmail.1200
"
1200,"ham ../data/inmail.1201
"
1201,"ham ../data/inmail.1202
"
1202,"ham ../data/inmail.1203
"
1203,"ham ../data/inmail.1204
"
1204,"ham ../data/inmail.1205
"
1205,"ham ../data/inmail.1206
"
1206,"spam ../data/inmail.1207
"
1207,"spam ../data/inmail.1208
"
1208,"spam ../data/inmail.1209
"
1209,"spam ../data/inmail.1210
"
1210,"spam ../data/inmail.1211
"
1211,"spam ../data/inmail.1212
"
1212,"spam ../data/inmail.1213
"
1213,"spam ../data/inmail.1214
"
1214,"ham ../data/inmail.1215
"
1215,"ham ../data/inmail.1216
"
1216,"spam ../data/inmail.1217
"
1217,"spam ../data/inmail.1218
"
1218,"spam ../data/inmail.1219
"
1219,"spam ../data/inmail.1220
"
1220,"spam ../data/inmail.1221
"
1221,"spam ../data/inmail.1222
"
1222,"spam ../data/inmail.1223
"
1223,"ham ../data/inmail.1224
"
1224,"ham ../data/inmail.1225
"
1225,"spam ../data/inmail.1226
"
1226,"spam ../data/inmail.1227
"
1227,"spam ../data/inmail.1228
"
1228,"spam ../data/inmail.1229
"
1229,"ham ../data/inmail.1230
"
1230,"spam ../data/inmail.1231
"
1231,"spam ../data/inmail.1232
"
1232,"ham ../data/inmail.1233
"
1233,"spam ../data/inmail.1234
"
1234,"spam ../data/inmail.1235
"
1235,"spam ../data/inmail.1236
"
1236,"spam ../data/inmail.1237
"
1237,"spam ../data/inmail.1238
"
1238,"spam ../data/inmail.1239
"
1239,"ham ../data/inmail.1240
"
1240,"ham ../data/inmail.1241
"
1241,"spam ../data/inmail.1242
"
1242,"spam ../data/inmail.1243
"
1243,"spam ../data/inmail.1244
"
1244,"ham ../data/inmail.1245
"
1245,"spam ../data/inmail.1246
"
1246,"spam ../data/inmail.1247
"
1247,"spam ../data/inmail.1248
"
1248,"spam ../data/inmail.1249
"
1249,"spam ../data/inmail.1250
"
1250,"ham ../data/inmail.1251
"
1251,"spam ../data/inmail.1252
"
1252,"spam ../data/inmail.1253
"
1253,"spam ../data/inmail.1254
"
1254,"spam ../data/inmail.1255
"
1255,"spam ../data/inmail.1256
"
1256,"spam ../data/inmail.1257
"
1257,"spam ../data/inmail.1258
"
1258,"spam ../data/inmail.1259
"
1259,"spam ../data/inmail.1260
"
1260,"spam ../data/inmail.1261
"
1261,"spam ../data/inmail.1262
"
1262,"spam ../data/inmail.1263
"
1263,"spam ../data/inmail.1264
"
1264,"spam ../data/inmail.1265
"
1265,"spam ../data/inmail.1266
"
1266,"spam ../data/inmail.1267
"
1267,"spam ../data/inmail.1268
"
1268,"spam ../data/inmail.1269
"
1269,"spam ../data/inmail.1270
"
1270,"ham ../data/inmail.1271
"
1271,"spam ../data/inmail.1272
"
1272,"spam ../data/inmail.1273
"
1273,"spam ../data/inmail.1274
"
1274,"spam ../data/inmail.1275
"
1275,"spam ../data/inmail.1276
"
1276,"ham ../data/inmail.1277
"
1277,"spam ../data/inmail.1278
"
1278,"spam ../data/inmail.1279
"
1279,"spam ../data/inmail.1280
"
1280,"spam ../data/inmail.1281
"
1281,"spam ../data/inmail.1282
"
1282,"ham ../data/inmail.1283
"
1283,"ham ../data/inmail.1284
"
1284,"ham ../data/inmail.1285
"
1285,"spam ../data/inmail.1286
"
1286,"ham ../data/inmail.1287
"
1287,"spam ../data/inmail.1288
"
1288,"spam ../data/inmail.1289
"
1289,"spam ../data/inmail.1290
"
1290,"spam ../data/inmail.1291
"
1291,"spam ../data/inmail.1292
"
1292,"spam ../data/inmail.1293
"
1293,"spam ../data/inmail.1294
"
1294,"spam ../data/inmail.1295
"
1295,"spam ../data/inmail.1296
"
1296,"ham ../data/inmail.1297
"
1297,"ham ../data/inmail.1298
"
1298,"spam ../data/inmail.1299
"
1299,"spam ../data/inmail.1300
"
1300,"ham ../data/inmail.1301
"
1301,"spam ../data/inmail.1302
"
1302,"spam ../data/inmail.1303
"
1303,"spam ../data/inmail.1304
"
1304,"spam ../data/inmail.1305
"
1305,"spam ../data/inmail.1306
"
1306,"spam ../data/inmail.1307
"
1307,"spam ../data/inmail.1308
"
1308,"spam ../data/inmail.1309
"
1309,"spam ../data/inmail.1310
"
1310,"spam ../data/inmail.1311
"
1311,"ham ../data/inmail.1312
"
1312,"spam ../data/inmail.1313
"
1313,"spam ../data/inmail.1314
"
1314,"spam ../data/inmail.1315
"
1315,"spam ../data/inmail.1316
"
1316,"spam ../data/inmail.1317
"
1317,"spam ../data/inmail.1318
"
1318,"spam ../data/inmail.1319
"
1319,"spam ../data/inmail.1320
"
1320,"ham ../data/inmail.1321
"
1321,"spam ../data/inmail.1322
"
1322,"spam ../data/inmail.1323
"
1323,"spam ../data/inmail.1324
"
1324,"ham ../data/inmail.1325
"
1325,"spam ../data/inmail.1326
"
1326,"ham ../data/inmail.1327
"
1327,"spam ../data/inmail.1328
"
1328,"spam ../data/inmail.1329
"
1329,"spam ../data/inmail.1330
"
1330,"spam ../data/inmail.1331
"
1331,"spam ../data/inmail.1332
"
1332,"spam ../data/inmail.1333
"
1333,"spam ../data/inmail.1334
"
1334,"ham ../data/inmail.1335
"
1335,"spam ../data/inmail.1336
"
1336,"ham ../data/inmail.1337
"
1337,"spam ../data/inmail.1338
"
1338,"ham ../data/inmail.1339
"
1339,"spam ../data/inmail.1340
"
1340,"spam ../data/inmail.1341
"
1341,"spam ../data/inmail.1342
"
1342,"spam ../data/inmail.1343
"
1343,"ham ../data/inmail.1344
"
1344,"spam ../data/inmail.1345
"
1345,"spam ../data/inmail.1346
"
1346,"spam ../data/inmail.1347
"
1347,"spam ../data/inmail.1348
"
1348,"ham ../data/inmail.1349
"
1349,"spam ../data/inmail.1350
"
1350,"spam ../data/inmail.1351
"
1351,"ham ../data/inmail.1352
"
1352,"spam ../data/inmail.1353
"
1353,"spam ../data/inmail.1354
"
1354,"spam ../data/inmail.1355
"
1355,"spam ../data/inmail.1356
"
1356,"spam ../data/inmail.1357
"
1357,"spam ../data/inmail.1358
"
1358,"spam ../data/inmail.1359
"
1359,"spam ../data/inmail.1360
"
1360,"spam ../data/inmail.1361
"
1361,"ham ../data/inmail.1362
"
1362,"ham ../data/inmail.1363
"
1363,"spam ../data/inmail.1364
"
1364,"ham ../data/inmail.1365
"
1365,"spam ../data/inmail.1366
"
1366,"ham ../data/inmail.1367
"
1367,"spam ../data/inmail.1368
"
1368,"spam ../data/inmail.1369
"
1369,"spam ../data/inmail.1370
"
1370,"spam ../data/inmail.1371
"
1371,"spam ../data/inmail.1372
"
1372,"ham ../data/inmail.1373
"
1373,"spam ../data/inmail.1374
"
1374,"spam ../data/inmail.1375
"
1375,"ham ../data/inmail.1376
"
1376,"ham ../data/inmail.1377
"
1377,"ham ../data/inmail.1378
"
1378,"spam ../data/inmail.1379
"
1379,"spam ../data/inmail.1380
"
1380,"spam ../data/inmail.1381
"
1381,"spam ../data/inmail.1382
"
1382,"spam ../data/inmail.1383
"
1383,"ham ../data/inmail.1384
"
1384,"spam ../data/inmail.1385
"
1385,"spam ../data/inmail.1386
"
1386,"ham ../data/inmail.1387
"
1387,"spam ../data/inmail.1388
"
1388,"spam ../data/inmail.1389
"
1389,"spam ../data/inmail.1390
"
1390,"spam ../data/inmail.1391
"
1391,"spam ../data/inmail.1392
"
1392,"spam ../data/inmail.1393
"
1393,"spam ../data/inmail.1394
"
1394,"spam ../data/inmail.1395
"
1395,"spam ../data/inmail.1396
"
1396,"spam ../data/inmail.1397
"
1397,"spam ../data/inmail.1398
"
1398,"spam ../data/inmail.1399
"
1399,"ham ../data/inmail.1400
"
1400,"ham ../data/inmail.1401
"
1401,"spam ../data/inmail.1402
"
1402,"spam ../data/inmail.1403
"
1403,"spam ../data/inmail.1404
"
1404,"spam ../data/inmail.1405
"
1405,"spam ../data/inmail.1406
"
1406,"spam ../data/inmail.1407
"
1407,"spam ../data/inmail.1408
"
1408,"spam ../data/inmail.1409
"
1409,"spam ../data/inmail.1410
"
1410,"spam ../data/inmail.1411
"
1411,"spam ../data/inmail.1412
"
1412,"spam ../data/inmail.1413
"
1413,"ham ../data/inmail.1414
"
1414,"ham ../data/inmail.1415
"
1415,"spam ../data/inmail.1416
"
1416,"spam ../data/inmail.1417
"
1417,"ham ../data/inmail.1418
"
1418,"spam ../data/inmail.1419
"
1419,"ham ../data/inmail.1420
"
1420,"spam ../data/inmail.1421
"
1421,"ham ../data/inmail.1422
"
1422,"spam ../data/inmail.1423
"
1423,"spam ../data/inmail.1424
"
1424,"spam ../data/inmail.1425
"
1425,"ham ../data/inmail.1426
"
1426,"spam ../data/inmail.1427
"
1427,"spam ../data/inmail.1428
"
1428,"spam ../data/inmail.1429
"
1429,"spam ../data/inmail.1430
"
1430,"spam ../data/inmail.1431
"
1431,"spam ../data/inmail.1432
"
1432,"spam ../data/inmail.1433
"
1433,"spam ../data/inmail.1434
"
1434,"ham ../data/inmail.1435
"
1435,"ham ../data/inmail.1436
"
1436,"spam ../data/inmail.1437
"
1437,"ham ../data/inmail.1438
"
1438,"ham ../data/inmail.1439
"
1439,"spam ../data/inmail.1440
"
1440,"ham ../data/inmail.1441
"
